Cluster ID,Concept ID,Term
pain_cod,57935008,Epileptic aura (finding)
pain_cod,299948008,Sensation of a lesion
pain_cod,923251000000100,Touch sensation of left dermatome of third lumbar nerve normal (finding)
pain_cod,1097111000000102,Touch sensation of right dermatome of fourth sacral nerve reduced
pain_cod,279038004,Thoracic back pain (disorder)
pain_cod,1259040000,Central neuropathic pain (finding)
pain_cod,231515001,Hypochondriacal pain
pain_cod,1096111000000100,Touch sensation of left dermatome of third thoracic nerve reduced
pain_cod,243991000000103,Pain relieved by slowing respiration (finding)
pain_cod,722982003,Frequent episodic tension-type headache (disorder)
pain_cod,247415009,Painful lactation
pain_cod,24234009,Hemihypalgesia
pain_cod,923951000000109,Pin prick sensation of right dermatome of fifth lumbar nerve exaggerated (finding)
pain_cod,1096761000000102,Touch sensation of right dermatome of eleventh thoracic nerve absent
pain_cod,199921000000108,10 gram monofilament sensation plantar aspect of middle toe left foot absent (finding)
pain_cod,294091000119104,Headache caused by drug (finding)
pain_cod,63491006,Intermittent claudication
pain_cod,1096241000000109,Touch sensation of left dermatome of fifth thoracic nerve absent
pain_cod,18618006,Observation of aura
pain_cod,193184006,Chronic painful diabetic neuropathy
pain_cod,277286006,CPSP - Central post-stroke pain
pain_cod,298253002,Facet syndrome of cervical spine
pain_cod,14150005,Alteration in comfort: chronic pain
pain_cod,926561000000108,Touch sensation of right dermatome of sixth cervical nerve reduced (finding)
pain_cod,762589002,Chronic primary visceral pain (disorder)
pain_cod,1096371000000108,Touch sensation of right dermatome of sixth thoracic nerve exaggerated
pain_cod,1096281000000101,Touch sensation of right dermatome of fifth thoracic nerve absent
pain_cod,427668002,Pain radiating to middle abdomen (finding)
pain_cod,926691000000101,Touch sensation of left dermatome of seventh cervical nerve normal (finding)
pain_cod,289496000,Burning sensation of vulva
pain_cod,16442141000119109,Periorbital pain of left eye (finding)
pain_cod,196791007,Appendicular colic
pain_cod,429783005,Paresthesia of lower extremity (finding)
pain_cod,926941000000101,Finding of pin prick sensation of dermatome of thoracic nerve (finding)
pain_cod,267981009,Pain in thoracic spine
pain_cod,36031001,Burning feet
pain_cod,95665007,Facial paresthesia
pain_cod,303081002,Spinal claudication
pain_cod,1089341000000109,Painful and cold foot
pain_cod,926491000000103,Touch sensation of left dermatome of fifth cervical nerve reduced (finding)
pain_cod,1097031000000106,Touch sensation of right dermatome of third sacral nerve reduced
pain_cod,717717002,Non-cyclic pelvic pain (finding)
pain_cod,103011009,Benign exertional headache
pain_cod,1096901000000104,Touch sensation of left dermatome of first lumbar nerve normal
pain_cod,1096031000000109,Touch sensation of left dermatome of second thoracic nerve reduced
pain_cod,102601005,Perioral numbness
pain_cod,102603008,Numbness of skin
pain_cod,15743681000119106,Pain of both shoulder blades
pain_cod,66551002,Psychogenic headache
pain_cod,279072007,Sore lip
pain_cod,161893008,Back pain worse on sneezing (finding)
pain_cod,1096171000000105,Touch sensation of left dermatome of fourth thoracic nerve exaggerated
pain_cod,292491000119101,Neuralgia of left pudendal nerve (disorder)
pain_cod,286992006,Dyspareunia - non-psychogenic
pain_cod,41413006,Temporal headache
pain_cod,16462851000119106,Myalgia caused by statin
pain_cod,926901000000104,Finding of touch sensation of dermatome of thoracic nerve (finding)
pain_cod,923631000000105,Touch sensation of left dermatome of fourth lumbar nerve absent (finding)
pain_cod,762591005,Chronic primary musculoskeletal pain
pain_cod,725009002,Neck pain co-occurrent with neck stiffness following whiplash injury to neck (disorder)
pain_cod,926551000000105,Touch sensation of left dermatome of sixth cervical nerve exaggerated (finding)
pain_cod,1096621000000104,Touch sensation of right dermatome of ninth thoracic nerve normal
pain_cod,907871000000105,Pin prick sensation of right dermatome of first thoracic nerve normal (finding)
pain_cod,788466008,Repetitive motion disorder of upper limb
pain_cod,924091000000104,Touch sensation of right dermatome of fifth lumbar nerve normal (finding)
pain_cod,1197719006,Functional abdominal pain of childhood
pain_cod,192029008,Psychogenic backache
pain_cod,87381000119101,Vertebral joint pain (finding)
pain_cod,908911000000108,Touch sensation of right dermatome of first sacral nerve absent (finding)
pain_cod,53057004,Hand pain
pain_cod,162504001,Griping pain
pain_cod,162138001,Genitourinary pain
pain_cod,15960661000119107,Arteriosclerosis of coronary artery bypass graft with unstable angina
pain_cod,923121000000101,Pin prick sensation of right dermatome of first sacral nerve normal (finding)
pain_cod,202480001,Elbow joint pain
pain_cod,925731000000101,Pin prick sensation of right dermatome of fourth cervical nerve reduced (finding)
pain_cod,54314008,Putti-Chavany syndrome (disorder)
pain_cod,699682009,Localized masticatory muscle soreness (finding)
pain_cod,230465000,Migraine aura without headache
pain_cod,910721000000101,Touch sensation of left dermatome of second cervical nerve reduced (finding)
pain_cod,278860009,Chronic low back pain (disorder)
pain_cod,29857009,Chest pain
pain_cod,788470000,Repetitive motion disorder of left forearm
pain_cod,31681005,TN - Trigeminal neuralgia
pain_cod,923081000000104,Pin prick sensation of left dermatome of first sacral nerve absent (finding)
pain_cod,762607008,Orofacial neuropathic pain (disorder)
pain_cod,230481005,Jabs and jolts syndrome
pain_cod,71315007,Dyspareunia
pain_cod,449884001,Painful scar (finding)
pain_cod,408750000,"Complex regional pain syndrome, type II, upper limb (disorder)"
pain_cod,314212008,Abdominal pain - cause unknown
pain_cod,926701000000101,Touch sensation of right dermatome of eighth cervical nerve exaggerated (finding)
pain_cod,95415006,Polymyalgia
pain_cod,43231004,Esophageal colic
pain_cod,247322000,Abnormal sensation
pain_cod,15968741000119100,Low back pain co-occurrent with and due to bilateral sciatica (finding)
pain_cod,926881000000102,Finding of touch sensation of dermatome of lumbar nerve (finding)
pain_cod,23924001,Feeling of chest tightness
pain_cod,247368002,Posterior compartment low back pain (disorder)
pain_cod,425936006,Intractable ophthalmic migraine (disorder)
pain_cod,95388000,Pain at injection site
pain_cod,279032003,Chronic pelvic pain without obvious pathology (finding)
pain_cod,66695004,Acrodynia
pain_cod,398057008,Tension-type headache (disorder)
pain_cod,926401000000105,Pin prick sensation of right dermatome of eighth cervical nerve reduced (finding)
pain_cod,908931000000100,Touch sensation of right dermatome of first sacral nerve normal (finding)
pain_cod,734989004,Complex regional pain syndrome of hand (disorder)
pain_cod,410720000,Pain by sensation quality (finding)
pain_cod,11996561000119108,Pain of amputation stump of left lower limb
pain_cod,299929009,Normal pin prick discrimination
pain_cod,788465007,Repetitive strain injury syndrome
pain_cod,15960541000119107,Unstable angina due to arteriosclerosis of autologous vein coronary artery bypass graft
pain_cod,95794005,Tolosa-Hunt syndrome
pain_cod,308074007,Pin prick sensation of right foot abnormal
pain_cod,1096461000000109,Touch sensation of right dermatome of seventh thoracic nerve normal
pain_cod,426976009,Pain provoked by breathing (finding)
pain_cod,427475007,Pain radiating to lumbar region of back (finding)
pain_cod,267954009,Arthralgia of the ankle and/or foot (finding)
pain_cod,11679003,Radicular pain
pain_cod,277138006,Rubella arthralgia
pain_cod,247418006,Superficial pain on intercourse
pain_cod,309765009,Pain due to hip joint prosthesis
pain_cod,1362201000000107,Pain relieved by defaecating (finding)
pain_cod,12584003,Ostealgia
pain_cod,247405003,Pain in area of anesthesia
pain_cod,286993001,Dysmenorrhoea - non-psychogenic
pain_cod,1003722009,Pain of knee region
pain_cod,38654001,Recurrent biliary colic (finding)
pain_cod,1119217009,Pain in right lumbar region of abdomen
pain_cod,1259052007,Headache caused by carbon monoxide (disorder)
pain_cod,310483003,Complaining of pain in toe (finding)
pain_cod,923241000000103,Touch sensation of right dermatome of third lumbar nerve normal (finding)
pain_cod,923181000000100,Pin prick sensation of left dermatome of second sacral nerve absent (finding)
pain_cod,162042000,Abdominal wall pain
pain_cod,279074008,Sore skin
pain_cod,247404004,[D]Allodynia
pain_cod,83132003,Upper abdominal pain
pain_cod,923041000000107,Touch sensation of right dermatome of third lumbar nerve exaggerated (finding)
pain_cod,15973661000119106,Paresthesia of left upper limb (finding)
pain_cod,237453001,Cyclical mastalgia
pain_cod,30233002,Swallowing painful
pain_cod,926241000000109,Pin prick sensation of left dermatome of sixth cervical nerve normal (finding)
pain_cod,926531000000103,Touch sensation of left dermatome of fifth cervical nerve normal (finding)
pain_cod,144951000000106,Chronic mechanical low back pain
pain_cod,103007003,External compression headache
pain_cod,279067003,Metatarsophalangeal joint pain
pain_cod,16675301000119100,Pain of left testicle (finding)
pain_cod,162359003,Bilateral earache
pain_cod,923281000000106,Pin prick sensation of right dermatome of second lumbar nerve exaggerated (finding)
pain_cod,12204311000119108,Pain of testis following procedure (finding)
pain_cod,426206001,Constant pain (finding)
pain_cod,12400341000119100,Chronic pain following right total knee arthroplasty (finding)
pain_cod,289669005,Pain of uterus
pain_cod,403596007,Cutaneous hyperalgesia (finding)
pain_cod,926321000000109,Pin prick sensation of right dermatome of seventh cervical nerve reduced (finding)
pain_cod,230470007,Episodic tension-type headache
pain_cod,102628000,Gallbladder pain
pain_cod,279036000,Thoracic trigger point syndrome (disorder)
pain_cod,710230000,Painful os peroneum syndrome
pain_cod,1097001000000100,Touch sensation of right dermatome of third sacral nerve absent
pain_cod,774133001,Pain of right forearm
pain_cod,299954009,Tightness sensation
pain_cod,162506004,Pricking pain
pain_cod,274664007,Chest pain on breathing
pain_cod,6744007,Urinary tenesmus
pain_cod,102587001,Acute chest pain
pain_cod,288230000,Myalgia/myositis -pelvis/thigh
pain_cod,1076721000119108,Joint pain in right hand (finding)
pain_cod,907411000000102,Finding of touch sensation of dermatome (finding)
pain_cod,1260383008,Medication overuse headache caused by ergotamine (finding)
pain_cod,247406002,Increased pain threshold
pain_cod,18156008,Abdominal hyperesthesia
pain_cod,12247531000119106,Pain in bilateral lower legs (finding)
pain_cod,102557007,Arm claudication
pain_cod,735940001,Pain of intercostal space (finding)
pain_cod,285385002,Left sided chest pain
pain_cod,271857006,Loin pain
pain_cod,30473006,Pain in pelvis
pain_cod,865971002,Pain on tooth percussion
pain_cod,35678005,Arthralgia of multiple joints
pain_cod,330007,Occipital headache
pain_cod,924231000000109,Pin prick sensation of right dermatome of third cervical nerve normal (finding)
pain_cod,247422001,Painful orgasm
pain_cod,418958006,Complaining of backache (finding)
pain_cod,371808007,Recurrent angina status post percutaneous transluminal coronary angioplasty (disorder)
pain_cod,723070002,Variation of pain (finding)
pain_cod,102831002,Renal angle pain
pain_cod,908891000000105,Touch sensation of right dermatome of first thoracic nerve absent (finding)
pain_cod,445322004,Migraine variant with headache (disorder)
pain_cod,15629941000119104,Left inguinal pain (finding)
pain_cod,282359006,Post-vasectomy epididymal pain
pain_cod,95658004,Benign cough headache
pain_cod,200072008,Spinal and epidural anaesthesia-induced headache during pregnancy
pain_cod,66085007,Stocking anesthesia
pain_cod,298255009,Pain on joint movement
pain_cod,1096291000000104,Touch sensation of right dermatome of fifth thoracic nerve exaggerated
pain_cod,161892003,Backache with radiation (finding)
pain_cod,923791000000104,Pin prick sensation of left dermatome of fourth lumbar nerve exaggerated (finding)
pain_cod,279056004,Pain on penetration
pain_cod,145611000119107,Allergic migraine (disorder)
pain_cod,202485006,Arthralgia of distal interphalangeal joint of finger
pain_cod,1096441000000108,Touch sensation of right dermatome of seventh thoracic nerve absent
pain_cod,737305006,Primary chronic pain (disorder)
pain_cod,279035001,Acute thoracic back pain (disorder)
pain_cod,33563008,Essential vulvodynia
pain_cod,279001004,Pain at anatomical site
pain_cod,297974009,Pain on movement of skin
pain_cod,71884009,Precordial chest pain
pain_cod,247340001,Sensation as if diarrhoea will start
pain_cod,12400301000119102,Chronic pain following right total hip arthroplasty (finding)
pain_cod,908721000000100,Touch sensation of right dermatome of first thoracic nerve normal (finding)
pain_cod,912501000000101,Touch sensation of left dermatome of second sacral nerve exaggerated (finding)
pain_cod,310391000119104,Iliotibial band friction syndrome of right knee (disorder)
pain_cod,279044000,Whole body pain
pain_cod,426702003,Pain in female pelvis (finding)
pain_cod,247384001,Neurological pain disorder (disorder)
pain_cod,293931000119101,Complex regional pain syndrome type I of left lower limb (disorder)
pain_cod,1096971000000107,Touch sensation of left dermatome of third sacral nerve exaggerated
pain_cod,441711008,Chronic psychogenic pain
pain_cod,1156446004,Demonstrates adequate pain control (finding)
pain_cod,301717006,Right upper quadrant pain
pain_cod,274280006,Ureteric pain
pain_cod,1096121000000106,Touch sensation of right dermatome of third thoracic nerve absent
pain_cod,925891000000108,Touch sensation of right dermatome of fourth cervical nerve absent (finding)
pain_cod,225566008,Ischemic chest pain
pain_cod,398792007,Pin prick sensation of foot-normal (finding)
pain_cod,16057351000119103,Neuralgia of left glossopharyngeal nerve (disorder)
pain_cod,32096006,Secondary dysmenorrhoea
pain_cod,12237231000119107,Pain at rest of right lower limb co-occurrent and due to atherosclerosis (disorder)
